repo_path,repo_sha256,origin_working_tree_path,origin_sha256,comparison_status
"config/failure_consumption_matrix.yaml",df76346cabf6d1c3217da0ef64b0d9469cbfe787bd7eb4cabc30647ea3d93a39,"C:\Users\infok\Documents\GitHub\PoECraft\config\failure_consumption_matrix.yaml",df76346cabf6d1c3217da0ef64b0d9469cbfe787bd7eb4cabc30647ea3d93a39,byte_identical
"config/initial_states.yaml",5a931a9760b0b30b0f682670e4012f64b485ebf6f8fe24bb6a2b3df9c2b17b70,"C:\Users\infok\Documents\GitHub\PoECraft\config\initial_states.yaml",5a931a9760b0b30b0f682670e4012f64b485ebf6f8fe24bb6a2b3df9c2b17b70,byte_identical
"config/project_scope.yaml",e6f463a8a238b8659aca9f417c52ae9c4d4c2b2cc974e1bef1ac01345a9c99cc,"C:\Users\infok\Documents\GitHub\PoECraft\config\project_scope.yaml",e6f463a8a238b8659aca9f417c52ae9c4d4c2b2cc974e1bef1ac01345a9c99cc,byte_identical
"config/success_criteria.yaml",eed162de936ad4ef32036f528ce69392e622cee56f6cd5eab358cbe45c6d8c25,"C:\Users\infok\Documents\GitHub\PoECraft\config\success_criteria.yaml",eed162de936ad4ef32036f528ce69392e622cee56f6cd5eab358cbe45c6d8c25,byte_identical
"data/essence_outputs.yaml",374f3f475be7ee9f5f65e08e0244449d456defb7f2715da13a2cd6a6960206c3,"C:\Users\infok\Documents\GitHub\PoECraft\data\essence_outputs.yaml",374f3f475be7ee9f5f65e08e0244449d456defb7f2715da13a2cd6a6960206c3,byte_identical
"data/family_registry.yaml",f99474ef21853a6f9434e3955b5aa48e4c356a23af5d9dbcf028309f7ef5ee96,"C:\Users\infok\Documents\GitHub\PoECraft\data\family_registry.yaml",f99474ef21853a6f9434e3955b5aa48e4c356a23af5d9dbcf028309f7ef5ee96,byte_identical
"data/mechanics_evidence.yaml",76f06a3c90c4f8a5808f623865457a7553f53e3931bbf1a21813523f7e84ba95,"C:\Users\infok\Documents\GitHub\PoECraft\data\mechanics_evidence.yaml",76f06a3c90c4f8a5808f623865457a7553f53e3931bbf1a21813523f7e84ba95,byte_identical
"data/mods_desecrated_quarterstaff.yaml",e34f769fdb5f8f00a83650284b51179928d3b9f6efc3e04bafa71c77fc08c9f4,"C:\Users\infok\Documents\GitHub\PoECraft\data\mods_desecrated_quarterstaff.yaml",e34f769fdb5f8f00a83650284b51179928d3b9f6efc3e04bafa71c77fc08c9f4,byte_identical
"data/mods_ordinary_quarterstaff.yaml",7b3d297e09aac99ccd307cadf43d63d110c7208229c0170e358842814fd5da49,"C:\Users\infok\Documents\GitHub\PoECraft\data\mods_ordinary_quarterstaff.yaml",7b3d297e09aac99ccd307cadf43d63d110c7208229c0170e358842814fd5da49,byte_identical
"data/omens.yaml",e308e75da3e295421df9cab15eca6951f45a12ba79aff7cc20d3a0ff97d2cb92,"C:\Users\infok\Documents\GitHub\PoECraft\data\omens.yaml",e308e75da3e295421df9cab15eca6951f45a12ba79aff7cc20d3a0ff97d2cb92,byte_identical
"data/operations.yaml",58cb2ec9f8678cde049aedf1259a82bb05f12c13cef524561322f16156a7f6d3,"C:\Users\infok\Documents\GitHub\PoECraft\data\operations.yaml",58cb2ec9f8678cde049aedf1259a82bb05f12c13cef524561322f16156a7f6d3,byte_identical
"data/reveal_sampling_contract.yaml",f9ec215cc6e12e493a3ab7d399cc5539dadbddcebb53a65b76454c793381c807,"C:\Users\infok\Documents\GitHub\PoECraft\data\reveal_sampling_contract.yaml",f9ec215cc6e12e493a3ab7d399cc5539dadbddcebb53a65b76454c793381c807,byte_identical
"data/sources.yaml",de1c51c6e25f108da0b77ae6cf7b85717fca29fe19cb496cb79e87f165deb45c,"C:\Users\infok\Documents\GitHub\PoECraft\data\sources.yaml",de1c51c6e25f108da0b77ae6cf7b85717fca29fe19cb496cb79e87f165deb45c,byte_identical
